,No.,Time,Source,Destination,Protocol,Length,Info
193,194,20.369336,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
194,195,20.829192,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
195,196,20.829195,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
196,197,21.119266,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
197,198,21.11927,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
198,199,21.822899,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
199,200,21.822903,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
200,201,21.911589,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x6cfb A dns.msftncsi.com
201,202,21.940842,***.***.***.***,***.***.***.***,DNS,92,Standard query response 0x6cfb A dns.msftncsi.com A ***.***.***.***
202,203,21.941265,***.***.***.***,***.***.***.***,DNS,76,Standard query 0x09c0 AAAA dns.msftncsi.com
203,204,21.962664,***.***.***.***,***.***.***.***,DNS,104,Standard query response 0x09c0 AAAA dns.msftncsi.com AAAA fd3e:4f5a:5b81::1
204,205,22.822956,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
205,206,22.822959,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
206,207,23.575124,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
207,208,23.575128,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
208,209,24.323329,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
209,210,24.323331,***.***.***.***,***.***.***.***,NBNS,110,Registration NB WORKGROUP<1d>
